Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
22814,0.34,Very Good,E,SI1,62.9,55.0,4.47,4.5,2.82,596
17203,0.38,Good,D,VS2,63.4,55.0,4.63,4.67,2.95,871
8334,0.71,Ideal,G,VS2,59.5,57.0,5.81,5.8,3.46,2974
21465,0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706
2021,0.73,Good,E,VS2,63.3,60.0,5.67,5.73,3.61,2723
10360,0.62,Very Good,D,VS1,63.4,55.0,5.46,5.43,3.45,2310
24851,0.59,Premium,E,VS2,60.1,59.0,5.46,5.42,3.27,2578
9947,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,572
14333,2.01,Premium,I,SI1,60.9,60.0,8.1,8.06,4.92,15528
20356,0.52,Ideal,G,VVS2,62.3,55.0,5.12,5.16,3.2,1911
872,0.91,Ideal,F,SI2,62.2,56.0,6.14,6.17,3.83,3812
9320,0.54,Premium,G,SI1,61.6,58.0,5.26,5.21,3.23,1439
11446,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1221
25267,0.3,Premium,G,VVS2,60.6,58.0,4.36,4.35,2.64,878
4192,1.51,Good,F,VS2,62.0,59.0,7.18,7.37,4.51,13819
22810,0.77,Very Good,I,VS2,63.2,58.0,5.79,5.85,3.68,2513
22192,0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66,789
24959,0.31,Premium,I,SI1,59.6,58.0,4.39,4.44,2.63,418
18461,0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28,2622
12957,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,555
26387,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
16414,0.77,Ideal,D,VS2,61.8,56.0,5.9,5.84,3.63,3755
22272,0.57,Ideal,D,VS1,61.7,56.0,5.31,5.33,3.28,2091
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
12285,0.36,Ideal,D,SI1,61.9,55.7,4.57,4.59,2.84,713
9369,0.31,Ideal,H,VVS1,61.5,54.0,4.39,4.36,2.69,907
7940,0.56,Ideal,H,VS1,62.8,56.0,5.28,5.23,3.3,1698
25894,0.41,Ideal,G,VS1,60.8,56.0,4.82,4.79,2.92,961
9888,0.72,Ideal,G,VS2,61.7,56.0,5.74,5.78,3.55,3012
25134,0.39,Good,G,VVS2,63.4,57.0,4.62,4.65,2.94,894
18636,0.71,Ideal,G,SI1,61.6,56.0,5.73,5.76,3.54,2649
1962,1.53,Good,J,SI2,64.1,58.0,7.3,7.18,4.64,6368
16683,0.3,Premium,E,VS2,61.7,60.0,4.31,4.28,2.65,731
6618,1.19,Premium,H,SI1,61.3,58.0,6.82,6.78,4.17,6078
26132,0.31,Premium,E,VS2,60.3,58.0,4.37,4.42,2.65,680
9469,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5299
17013,1.51,Premium,G,SI2,62.8,56.0,7.3,7.22,4.56,8794
5366,1.51,Premium,F,VS2,62.2,60.0,7.25,7.34,4.54,13474
8499,1.56,Very Good,J,SI2,61.4,58.0,7.4,7.45,4.56,6662
24599,0.91,Good,H,VS2,63.8,59.0,5.99,5.96,3.82,3192
6683,0.55,Ideal,I,VS1,62.2,55.0,5.26,5.29,3.28,1238
2404,0.7,Premium,F,VS2,60.5,58.0,5.78,5.76,3.49,2648
16325,1.09,Ideal,G,VS1,62.5,56.0,6.63,6.55,4.12,6856
13552,0.86,Very Good,I,VS1,61.2,58.0,6.1,6.16,3.75,2905
9634,1.12,Ideal,G,VS1,61.0,56.0,6.76,6.72,4.11,7632
11551,0.52,Very Good,D,SI1,63.3,58.0,5.15,5.12,3.25,1605
13312,0.3,Ideal,G,VS2,61.7,56.0,4.31,4.35,2.67,526
1854,0.29,Ideal,H,IF,62.1,55.0,4.26,4.29,2.65,607
17194,0.51,Ideal,E,VS1,61.4,56.0,5.14,5.16,3.16,2233
15553,0.51,Premium,G,VS2,62.9,58.0,5.11,5.06,3.2,1546
20473,0.51,Very Good,D,SI1,60.0,58.0,5.19,5.24,3.13,1380
8317,0.53,Premium,H,SI2,62.5,60.0,5.18,5.16,3.23,1113
2278,0.33,Ideal,G,IF,62.1,56.0,4.44,4.41,2.75,1052
19175,1.22,Very Good,G,VS2,62.3,58.0,6.79,6.82,4.24,8340
25865,0.7,Very Good,G,SI1,60.7,58.0,5.7,5.73,3.47,2074
26852,0.32,Ideal,D,VVS2,62.3,54.0,4.42,4.44,2.76,841
26354,1.06,Premium,F,I1,60.3,58.0,6.59,6.56,3.96,3158
20887,0.91,Premium,E,SI2,61.6,60.0,6.14,6.1,3.77,3846
20208,0.7,Ideal,F,SI1,62.8,56.0,5.63,5.68,3.55,2528
6868,0.71,Ideal,D,SI2,62.3,56.0,5.73,5.69,3.56,2762
23656,0.7,Premium,F,SI1,62.3,58.0,5.67,5.72,3.55,2196
14822,0.9,Premium,F,SI2,62.6,62.0,6.06,6.01,3.78,3210
19000,0.93,Ideal,E,SI1,62.2,55.0,6.24,6.27,3.89,4374
26317,0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,2824
4097,0.41,Ideal,G,VVS1,61.6,57.0,4.75,4.77,2.93,1055
5358,1.13,Premium,I,SI1,61.5,60.0,6.72,6.68,4.12,4854
14931,0.71,Very Good,D,VS2,60.3,62.0,5.69,5.76,3.45,3131
25877,1.29,Premium,G,VS2,58.7,58.0,7.27,7.11,4.22,8842
13265,1.1,Ideal,E,SI2,,56.0,6.64,6.61,4.08,5174
26404,0.32,Premium,I,SI2,60.0,58.0,4.48,4.45,2.68,530
4764,0.41,Premium,G,SI1,62.7,58.0,4.74,4.7,2.96,923
18173,0.36,Ideal,E,SI1,61.9,56.0,4.58,4.53,2.82,810
20662,0.52,Good,G,IF,59.8,57.0,5.24,5.27,3.14,2093
13508,0.51,Ideal,F,VS2,60.6,56.0,5.19,5.17,3.14,1687
22755,0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,798
12406,0.53,Very Good,G,VVS2,62.2,54.0,5.19,5.23,3.23,1827
20767,1.04,Ideal,G,VS2,61.9,57.0,6.5,6.46,4.01,6290
15084,1.23,Ideal,H,SI2,60.6,57.0,6.98,6.94,4.22,5951
1109,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02,6499
6885,0.54,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,1401
3494,1.21,Premium,G,SI2,60.3,58.0,6.96,6.9,4.18,5529
7785,0.52,Ideal,H,SI2,61.0,55.0,5.22,5.19,3.18,1065
1931,1.06,Ideal,F,VVS2,61.1,57.0,6.62,6.57,4.03,8776
6760,2.21,Very Good,I,SI1,62.9,59.0,8.3,8.34,5.23,17784
14378,0.32,Ideal,H,VS2,62.2,57.0,4.36,4.38,2.72,505
4560,0.26,Very Good,E,IF,58.7,63.0,4.19,4.23,2.47,547
14802,0.41,Premium,D,SI1,61.0,59.0,4.76,4.78,2.91,791
23372,0.7,Ideal,I,VVS1,61.4,55.0,5.7,5.76,3.52,2489
2351,0.38,Ideal,E,VVS2,61.6,55.0,4.63,4.66,2.86,1100
20236,0.31,Ideal,E,VS2,62.8,57.0,4.37,4.33,2.73,872
9135,0.72,Ideal,F,VVS1,61.7,56.0,5.73,5.77,3.55,3795
19563,1.12,Premium,J,VS2,58.6,58.0,6.85,6.81,4.0,4422
6876,0.7,Premium,F,VS1,60.8,62.0,5.71,5.67,3.46,2874
21513,0.38,Ideal,G,SI1,61.8,54.0,4.69,4.67,2.9,969
5313,0.43,Ideal,E,VVS2,61.7,55.0,4.86,4.87,3.0,1426
21552,0.35,Good,I,SI1,63.6,56.0,4.53,4.5,2.87,606
12382,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
12119,0.3,Ideal,F,VVS1,62.0,54.2,4.31,4.33,2.68,854
24945,0.9,Premium,F,SI2,61.9,62.0,6.12,6.07,3.77,3210
22884,1.01,Ideal,G,VS1,62.0,57.0,6.44,6.36,3.97,6504
14104,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
10499,1.21,Ideal,F,SI2,61.8,57.0,6.87,6.82,4.23,6105
13501,0.32,Ideal,F,VS2,61.4,55.0,4.43,4.46,2.73,781
7963,0.53,Ideal,G,VS1,61.5,57.0,5.21,5.23,3.21,1791
530,1.22,Premium,E,SI2,60.5,60.0,6.93,6.89,4.18,4974
10509,0.9,Premium,D,SI1,61.5,60.0,6.19,6.17,3.8,4427
7392,0.7,Very Good,G,VS2,63.4,58.0,5.63,5.57,3.55,2338
24235,1.02,Very Good,F,VVS2,60.9,56.0,6.44,6.5,3.94,9205
25903,0.3,Premium,H,VS2,61.1,61.0,4.32,4.29,2.63,608
16546,2.03,Ideal,G,SI2,61.5,57.0,8.15,8.07,4.99,12154
1027,1.22,Premium,H,SI2,60.7,59.0,6.91,6.87,4.18,5671
24759,0.7,Good,F,SI1,62.8,58.0,5.6,5.65,3.53,2470
24510,2.13,Ideal,H,SI2,61.8,57.0,8.21,8.25,5.09,15288
14814,0.7,Very Good,G,VS2,61.9,55.0,5.63,5.71,3.51,2507
26960,1.05,Very Good,E,SI2,63.2,59.0,6.43,6.36,4.04,4281
2557,0.53,Ideal,G,VVS2,60.4,56.0,5.29,5.24,3.18,2051
10488,1.5,Ideal,F,VS2,61.7,54.0,7.28,7.31,4.5,14092
10378,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,561
23837,0.9,Ideal,J,VS1,61.6,55.0,6.24,6.27,3.85,3587
10085,0.31,Ideal,G,SI1,61.6,57.0,4.32,4.35,2.67,493
5202,1.13,Ideal,D,VVS1,61.5,55.0,6.74,6.69,4.13,13968
15133,1.23,Ideal,G,SI1,61.4,56.0,6.94,6.91,4.25,6509
188,0.75,Very Good,I,SI1,63.7,56.0,5.73,5.77,3.66,2300
14341,0.57,Very Good,I,VS2,62.2,55.0,5.33,5.34,3.32,1267
2101,0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94,539
6854,0.34,Ideal,E,SI1,61.0,57.0,4.51,4.48,2.74,765
18154,0.3,Good,H,SI1,63.8,55.0,4.26,4.2,2.7,554
1586,1.57,Ideal,G,VVS2,,56.0,7.48,7.41,4.64,15144
4697,2.54,Very Good,I,SI2,62.4,60.0,8.58,8.73,5.4,17996
2445,0.93,Premium,F,SI1,62.5,58.0,6.19,6.22,3.88,4081
20565,0.33,Ideal,E,VS1,,57.0,4.45,4.38,2.77,1002
24500,1.87,Premium,I,SI2,60.3,61.0,7.95,7.91,4.78,11105
3037,0.41,Premium,F,VVS2,61.6,59.0,4.73,4.79,2.93,951
9268,0.53,Very Good,F,SI1,61.7,55.0,5.22,5.24,3.23,1370
10713,0.77,Very Good,G,SI1,63.6,57.0,5.79,5.88,3.71,2915
3865,0.43,Ideal,H,SI1,62.4,56.0,4.81,4.83,3.01,716
8510,1.5,Very Good,E,SI2,,57.0,7.17,7.23,4.52,8538
22558,0.4,Ideal,E,SI2,61.3,56.0,4.75,4.78,2.92,629
18944,0.4,Premium,E,VS2,62.2,59.0,4.71,4.74,2.94,912
10516,0.71,Ideal,H,SI1,61.1,57.0,5.71,5.75,3.5,2313
25270,0.7,Premium,E,SI2,62.9,59.0,5.71,5.64,3.57,2273
25723,0.53,Ideal,G,VVS2,60.8,57.0,5.24,5.28,3.2,1955
14753,0.73,Very Good,I,VS2,59.0,61.0,5.84,5.88,3.46,2329
19741,1.02,Good,D,SI2,61.5,61.0,6.34,6.41,3.92,4318
19752,0.31,Very Good,G,SI1,58.8,62.0,4.39,4.42,2.59,462
12620,1.03,Ideal,H,SI2,61.1,57.0,6.48,6.52,3.97,4325
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
20041,1.0,Premium,F,SI1,61.9,60.0,6.39,6.34,3.94,5645
25897,0.5,Good,E,VS1,61.0,61.0,5.07,5.12,3.11,1714
25252,0.29,Very Good,G,VVS2,61.9,56.0,4.27,4.3,2.65,541
12728,0.7,Ideal,E,SI1,62.3,56.0,5.68,5.62,3.52,1758
26539,0.72,Very Good,F,VS1,60.2,59.0,5.79,5.84,3.5,2846
2911,0.8,Premium,F,VS2,62.1,60.0,5.92,5.86,3.66,3502
7065,1.23,Ideal,H,VS2,62.2,55.0,6.81,6.85,4.25,7130
2356,0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756
18043,1.33,Premium,G,VS1,62.7,58.0,7.01,6.96,4.38,9876
5203,0.42,Ideal,D,VS1,61.1,57.0,4.81,4.84,2.95,1179
4929,1.29,Very Good,I,SI1,63.6,57.0,6.88,6.92,4.39,5771
14610,0.54,Ideal,J,SI2,61.3,58.0,5.24,5.27,3.22,978
14075,0.71,Very Good,E,VS2,60.7,56.0,5.81,5.82,3.53,2795
26088,0.38,Ideal,D,VS1,62.0,55.0,4.64,4.68,2.89,1067
20053,0.53,Ideal,G,SI2,59.9,57.0,5.25,5.3,3.16,1132
26917,0.5,Premium,H,SI1,60.2,61.0,5.16,5.14,3.1,1141
19751,0.73,Ideal,H,VVS1,62.1,56.0,5.75,5.8,3.59,3220
4752,0.34,Good,I,VVS2,63.1,56.0,4.43,4.47,2.81,596
19853,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,494
7467,1.3,Ideal,G,VVS2,62.4,56.1,6.97,7.02,4.36,11633
4054,1.0,Very Good,E,VS2,62.6,60.0,6.35,6.4,3.99,6518
21937,1.56,Good,J,VS2,57.6,65.0,7.6,7.62,4.38,6966
265,0.34,Ideal,G,VVS1,60.5,55.0,4.53,4.56,2.75,844
379,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,544
3766,0.5,Very Good,E,VS2,62.9,59.0,5.06,5.09,3.19,1624
26186,2.01,Premium,H,VS2,60.1,61.0,8.14,8.06,4.87,17068
5840,0.3,Very Good,H,SI1,62.9,57.0,4.22,4.27,2.67,432
23815,2.32,Fair,H,I1,70.5,55.0,7.93,7.9,5.58,6860
14974,1.41,Premium,G,SI1,62.1,59.0,7.23,7.13,4.46,8572
20497,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1905
5921,0.32,Ideal,G,SI1,61.3,57.0,4.4,4.37,2.69,612
23422,1.31,Premium,H,VS2,61.4,59.0,7.01,6.96,4.29,7550
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
7743,1.19,Ideal,H,SI2,62.0,57.0,6.77,6.81,4.21,4914
12560,0.31,Premium,E,IF,61.0,59.0,4.36,4.39,2.67,1060
25046,0.54,Premium,G,SI1,61.1,57.0,5.27,5.21,3.2,1241
11105,0.9,Premium,F,SI2,62.7,58.0,6.16,6.09,3.84,3780
2166,1.0,Premium,F,VS2,62.7,58.0,6.4,6.33,3.99,6608
6633,0.61,Ideal,I,VVS1,62.5,54.0,5.43,5.49,3.41,1713
18369,0.72,Very Good,J,VS1,62.3,57.0,5.73,5.77,3.58,2136
26763,0.52,Very Good,G,VS1,61.1,58.0,5.16,5.19,3.16,1689
7111,0.3,Ideal,G,VS2,60.8,57.0,4.38,4.33,2.65,630
25810,0.74,Premium,D,SI1,62.4,59.0,5.73,5.8,3.6,3036
17177,0.23,Ideal,I,VVS1,63.0,56.0,3.94,3.9,2.47,414
14270,0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24,1694
2602,1.11,Ideal,D,VVS2,62.3,56.0,6.59,6.64,4.12,12390
24126,2.24,Premium,I,SI2,61.9,58.0,8.36,8.29,5.15,15515
23717,0.8,Ideal,D,VS2,61.0,57.0,5.96,6.0,3.65,4170
2074,0.23,Very Good,H,VVS2,59.2,61.0,4.0,4.04,2.38,389
14144,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,755
17493,0.83,Ideal,F,SI2,62.3,55.0,6.02,6.05,3.76,2790
9875,0.32,Ideal,G,VVS2,61.9,57.0,4.41,4.38,2.72,936
22624,1.0,Fair,I,VS1,65.3,55.0,6.34,6.25,4.11,3763
10257,0.35,Premium,I,VS1,61.8,58.0,4.53,4.5,2.79,709
10451,0.3,Very Good,E,VS1,61.4,59.0,4.32,4.28,2.64,653
16553,0.82,Ideal,D,SI2,62.1,57.0,6.04,6.0,3.74,3357
11989,0.7,Very Good,E,SI1,63.5,58.0,5.65,5.62,3.58,2592
21027,0.31,Ideal,E,VS2,61.7,55.0,4.35,4.37,2.69,642
8098,1.28,Premium,G,VS2,61.4,58.0,7.0,6.92,4.27,8458
15684,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
12189,1.09,Premium,G,SI2,61.3,60.0,6.66,6.59,4.06,3601
3661,1.52,Premium,H,VS1,58.4,59.0,7.55,7.52,4.4,11853
9099,0.91,Very Good,D,SI1,59.3,58.0,6.33,6.38,3.77,4253
19387,1.1,Ideal,F,SI1,61.4,55.0,6.65,6.68,4.09,6146
25685,0.31,Very Good,E,VVS2,62.4,56.0,4.32,4.35,2.7,749
24268,0.41,Premium,H,SI1,62.0,59.0,4.8,4.78,2.97,876
25329,1.1,Premium,H,SI2,60.9,57.0,6.67,6.62,4.05,4558
2895,1.0,Very Good,F,VS2,62.8,57.0,6.29,6.35,3.97,6957
13085,0.55,Ideal,I,VVS1,61.7,56.0,5.29,5.24,3.25,1712
4562,2.08,Ideal,I,SI2,62.3,56.0,8.16,8.22,5.1,15132
5626,0.4,Very Good,F,VS1,61.5,59.0,4.71,4.76,2.91,982
23799,0.32,Ideal,I,VS1,60.9,56.0,4.44,4.46,2.71,505
11040,0.41,Premium,I,VVS1,61.5,59.0,4.75,4.81,2.94,863
9393,2.38,Premium,G,SI2,62.4,58.0,8.59,8.47,5.32,14648
15354,0.3,Ideal,H,VVS1,61.2,57.0,4.3,4.39,2.66,655
12416,0.72,Ideal,G,SI1,61.4,56.0,5.75,5.78,3.54,2686
13798,0.73,Ideal,F,SI2,62.5,56.0,5.73,5.75,3.59,2455
26486,0.82,Ideal,E,SI2,62.2,57.0,6.0,5.97,3.72,3012
20277,0.43,Ideal,G,VVS2,60.9,57.0,4.85,4.9,2.97,1056
19682,1.53,Ideal,I,SI2,61.8,56.0,7.4,7.35,4.56,6255
9503,0.61,Ideal,G,VS1,62.6,55.0,5.46,5.43,3.41,2309
24605,0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
15075,0.71,Ideal,E,SI1,61.9,56.0,5.71,5.73,3.54,2756
24294,0.32,Premium,E,VS2,60.5,58.0,4.48,4.44,2.7,900
16811,0.26,Ideal,F,VS1,62.4,53.0,4.11,4.13,2.57,618
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
2347,1.0,Ideal,H,SI2,62.6,56.0,6.38,6.34,3.98,4256
15315,1.5,Premium,I,VS2,62.3,59.0,7.24,7.3,4.53,8431
17340,0.51,Premium,F,VVS2,60.5,59.0,5.17,5.15,3.12,2203
537,1.22,Premium,I,VS2,60.3,59.0,6.93,6.87,4.16,6217
25366,1.41,Premium,H,VS2,61.2,60.0,7.17,7.21,4.4,8654
16382,1.28,Premium,G,VS2,61.6,58.0,7.02,6.98,4.31,8874
12029,1.02,Premium,H,VS2,61.2,58.0,6.47,6.5,3.97,5217
26351,2.08,Very Good,H,SI2,59.0,59.0,8.37,8.41,4.95,15696
22436,1.21,Very Good,H,SI2,61.1,60.0,6.86,6.91,4.21,4991
404,2.0,Good,J,I1,63.6,62.0,7.97,7.8,5.02,6521
1892,1.12,Premium,G,SI1,60.1,58.0,6.78,6.83,4.09,5233
6552,0.71,Ideal,F,VS1,61.3,56.0,5.69,5.75,3.51,3710
22374,0.71,Very Good,E,VS1,61.6,59.0,5.65,5.72,3.5,3464
18613,0.75,Very Good,I,VVS2,62.0,59.0,5.81,5.83,3.61,2749
23495,0.5,Ideal,G,VVS1,62.7,57.0,5.1,5.07,3.19,2070
16384,2.01,Very Good,F,SI2,60.8,57.0,8.09,8.15,4.94,17244
22744,0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
21641,1.21,Ideal,D,VVS2,62.8,55.0,6.77,6.84,4.26,12657
7750,0.6,Ideal,G,IF,62.2,55.0,5.36,5.44,3.36,2533
3675,0.57,Ideal,I,IF,61.0,55.0,5.38,5.41,3.29,1779
11249,0.31,Ideal,D,VS2,62.1,56.0,4.35,4.34,2.7,942
12635,1.03,Premium,J,I1,62.8,55.0,6.43,6.41,4.03,2392
12004,0.3,Very Good,D,VS2,62.8,57.0,4.29,4.31,2.7,710
17769,0.41,Good,F,I1,63.8,57.0,4.69,4.72,3.0,503
22677,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
7058,0.72,Ideal,H,VVS2,62.3,56.0,5.74,5.81,3.6,2752
12371,0.9,Very Good,F,SI1,63.0,61.0,6.09,6.14,3.85,4009
18956,0.8,Ideal,I,SI1,59.4,58.0,6.07,6.09,3.61,2927
21626,0.91,Very Good,E,SI2,62.9,56.0,6.14,6.17,3.87,3763
15268,0.7,Ideal,E,VS2,61.7,55.0,5.7,5.74,3.53,3612
9064,0.3,Ideal,F,VS2,60.3,57.0,4.34,4.39,2.63,568
16818,0.31,Ideal,E,VS2,61.0,56.0,4.34,4.38,2.66,680
24569,0.37,Ideal,E,VVS1,61.5,56.0,4.64,4.59,2.84,1179
1554,0.73,Premium,G,SI1,60.8,58.0,5.82,5.85,3.55,2163
4533,0.88,Very Good,I,VS1,63.3,55.0,6.11,6.06,3.85,2996
14545,0.31,Premium,E,VS2,61.3,60.0,4.32,4.39,2.67,680
221,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6787
353,1.02,Very Good,H,VS2,62.5,56.0,6.42,6.45,4.02,5217
11306,0.9,Good,H,SI1,58.9,61.0,6.27,6.36,3.72,3734
25931,0.51,Ideal,E,VS2,60.9,56.0,5.2,5.15,3.15,1781
1896,1.7,Ideal,G,VS2,62.9,55.0,7.66,7.6,4.8,15756
26303,1.05,Premium,I,SI2,58.3,57.0,6.72,6.67,3.9,2911
13777,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5956
23575,0.27,Ideal,F,VS2,60.3,56.0,4.21,4.25,2.55,470
14912,1.01,Fair,H,SI1,65.3,57.0,6.33,6.23,4.1,4256
16496,1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,4432
15461,1.03,Premium,G,VS1,62.1,59.0,6.48,6.4,4.0,6479
8670,1.04,Premium,F,SI1,59.5,60.0,6.62,6.59,3.93,5882
16424,1.05,Fair,I,VS1,58.9,66.0,6.71,6.6,3.92,4281
13183,0.56,Ideal,H,VS1,60.2,57.0,5.38,5.35,3.23,1888
25965,0.7,Very Good,F,SI1,62.4,56.0,5.63,5.69,3.53,2573
14030,1.34,Premium,D,SI2,61.5,58.0,7.07,7.04,4.34,7438
9437,0.29,Very Good,D,VS1,62.9,55.0,4.21,4.25,2.66,504
14374,0.38,Ideal,E,VVS1,62.6,56.0,4.64,4.6,2.89,1327
23602,0.38,Ideal,F,SI2,62.0,55.0,4.67,4.69,2.9,568
17645,0.42,Ideal,G,VS2,61.8,56.0,4.84,4.81,2.98,1087
12489,0.41,Premium,G,VS2,60.9,58.0,4.83,4.8,2.93,1061
12052,0.47,Ideal,G,SI2,62.4,55.0,4.96,5.01,3.11,784
11043,0.72,Very Good,E,VS2,61.4,58.0,5.78,5.82,3.56,2667
4032,0.5,Very Good,D,SI1,61.9,61.0,5.09,5.12,3.16,1436
5119,0.52,Ideal,D,SI1,60.0,56.0,5.19,5.24,3.13,1600
18449,0.3,Premium,E,VS2,59.2,59.0,4.41,4.37,2.6,844
776,0.3,Ideal,I,SI1,60.4,59.0,4.33,4.35,2.62,439
18751,0.31,Ideal,D,SI1,62.4,53.0,4.35,4.33,2.71,732
3580,0.31,Ideal,F,VS2,62.6,57.0,4.33,4.27,2.69,802
26183,1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
24629,1.39,Premium,E,SI2,62.7,58.0,7.11,6.99,4.42,7445
11799,0.5,Ideal,H,SI1,61.3,54.0,5.12,5.16,3.15,1666
9189,0.31,Ideal,G,VVS1,62.1,55.0,4.34,4.39,2.71,789
21546,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064
23761,2.01,Good,I,SI2,63.5,60.0,7.86,7.94,5.02,12985
25869,0.42,Ideal,F,VVS1,61.5,56.0,4.85,4.87,2.99,1223
7553,1.06,Ideal,D,VVS2,61.1,56.0,6.58,6.59,4.02,11209
15695,1.61,Ideal,F,SI1,60.9,57.0,7.58,7.51,4.6,10197
24879,1.24,Ideal,G,VS1,60.1,58.0,7.03,6.97,4.21,9123
12662,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,668
23128,0.9,Very Good,H,SI2,59.6,59.0,6.38,6.24,3.76,3250
12218,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1664
846,0.87,Premium,F,SI2,61.6,58.0,6.14,6.1,3.77,2999
10133,0.58,Premium,H,SI1,62.1,55.0,5.38,5.35,3.33,1332
2941,1.22,Ideal,H,VS1,62.3,55.0,6.8,6.84,4.25,7418
17306,1.28,Premium,G,VS1,60.9,58.0,7.09,7.01,4.29,9505
16944,1.2,Ideal,G,VS2,59.9,61.0,6.85,6.88,4.11,8321
20585,1.03,Ideal,F,VS1,61.5,56.0,6.47,6.53,4.0,7906
23081,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,512
13137,2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
20476,0.26,Very Good,D,VVS1,62.1,60.0,4.03,4.12,2.53,554
17758,1.05,Good,H,IF,64.3,58.0,6.5,6.35,4.13,6703
8716,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,10490
11934,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4956
24297,0.6,Premium,D,VS2,59.6,59.0,5.53,5.47,3.28,2214
1682,0.33,Ideal,E,VS2,61.2,56.0,4.45,4.47,2.73,723
15168,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,605
26788,1.6,Ideal,J,SI1,62.8,55.0,7.48,7.42,4.68,8418
16304,0.52,Ideal,E,VS1,61.7,56.0,5.13,5.18,3.18,1742
11795,0.41,Good,E,VVS1,64.1,55.0,4.68,4.71,3.01,1228
26353,1.12,Premium,G,VS2,60.7,53.0,6.81,6.7,4.1,6774
9315,1.31,Ideal,G,SI1,63.4,57.0,6.97,6.87,4.4,7277
20607,0.42,Ideal,G,VS2,62.2,54.0,4.8,4.82,2.99,847
16512,0.92,Ideal,D,SI2,61.9,56.0,6.27,6.2,3.86,2840
8375,1.28,Good,G,SI2,63.6,57.0,6.78,6.73,4.29,4679
8155,0.32,Ideal,H,VS1,62.9,54.0,4.41,4.37,2.76,720
19661,1.16,Ideal,G,IF,62.3,55.0,6.79,6.73,4.21,10082
12469,0.6,Premium,F,VVS2,61.1,58.0,5.41,5.45,3.32,2560
3886,0.7,Ideal,D,SI1,61.2,54.0,5.79,5.75,3.53,2310
14299,0.76,Ideal,E,SI2,61.5,57.0,5.83,5.87,3.6,2680
11094,0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891
14533,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,2551
20101,1.0,Good,F,VS2,64.2,58.0,6.32,6.26,4.04,5606
23218,0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,874
8060,0.54,Ideal,G,VS1,60.7,57.0,5.29,5.26,3.2,2274
19191,0.32,Very Good,G,SI1,61.0,61.0,4.38,4.41,2.68,477
